時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/7/29 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/7/29 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/7/29 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/7/29 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/7/29 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/7/29 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/7/29 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/7/29 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/7/29 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/7/29 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/7/29 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/7/29 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/7/29 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/7/29 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/7/29 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/7/29 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/7/29 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/7/29 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/7/30 00:00,177,60,505,3757,"4,578",1813,2982,222
2021/7/30 01:00,175,59,499,3744,"4,574",1813,2980,221
2021/7/30 02:00,172,60,502,3724,"4,573",1808,2978,220
2021/7/30 03:00,171,58,499,3708,"4,579",1807,2973,221
2021/7/30 04:00,174,59,500,3697,"4,577",1806,2966,223
2021/7/30 05:00,179,61,542,3685,"4,577",1797,2963,264
2021/7/30 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/7/30 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/7/30 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/7/30 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/7/30 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/7/30 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/7/30 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/7/30 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/7/30 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/7/30 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/7/30 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/7/30 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/7/30 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/7/30 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/7/30 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/7/30 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/7/30 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/7/30 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/7/31 00:00,163,53,436,3757,"4,476",1813,2930,204
2021/7/31 01:00,161,51,430,3744,"4,469",1813,2927,203
2021/7/31 02:00,162,52,433,3724,"4,464",1808,2923,202
2021/7/31 03:00,162,51,432,3708,"4,467",1807,2922,201
2021/7/31 04:00,161,51,433,3697,"4,469",1806,2922,201
2021/7/31 05:00,163,51,444,3685,"4,465",1797,2917,203
2021/7/31 06:00,162,50,454,3687,"4,475",1793,2916,209
2021/7/31 07:00,172,53,536,3697,"4,486",1814,2948,211
2021/7/31 08:00,189,55,585,3726,"4,491",1826,2978,227
2021/7/31 09:00,223,57,567,3765,"4,497",1832,2976,241
2021/7/31 10:00,229,59,579,3788,"4,504",1839,2983,244
2021/7/31 11:00,227,59,611,3791,"4,506",1847,2996,241
2021/7/31 12:00,232,60,627,3785,"4,506",1842,3019,240
2021/7/31 13:00,227,60,606,3782,"4,512",1843,3008,239
2021/7/31 14:00,232,60,645,3819,"4,512",1838,3008,241
2021/7/31 15:00,229,60,604,3824,"4,519",1841,3010,240
2021/7/31 16:00,224,59,594,3820,"4,523",1843,3002,233
2021/7/31 17:00,207,56,632,3813,"4,520",1839,3008,227
2021/7/31 18:00,185,54,578,3790,"4,512",1834,3004,223
2021/7/31 19:00,179,53,555,3770,"4,509",1832,2990,219
2021/7/31 20:00,172,53,539,3762,"4,492",1822,2957,212
2021/7/31 21:00,167,53,532,3774,"4,489",1820,2949,211
2021/7/31 22:00,167,53,480,3765,"4,488",1821,2943,208
2021/7/31 23:00,165,52,469,3757,"4,482",1817,2937,206
2021/8/1 00:00,154,53,436,3757,"4,476",1813,2930,204
2021/8/1 01:00,152,51,430,3744,"4,469",1813,2927,203
2021/8/1 02:00,152,52,433,3724,"4,464",1808,2923,202
2021/8/1 03:00,152,51,432,3708,"4,467",1807,2922,201
2021/8/1 04:00,152,51,433,3697,"4,469",1806,2922,201
2021/8/1 05:00,154,51,444,3685,"4,465",1797,2917,203
2021/8/1 06:00,152,50,454,3687,"4,475",1793,2916,209
2021/8/1 07:00,153,53,536,3697,"4,486",1814,2948,211
2021/8/1 08:00,156,55,585,3726,"4,491",1826,2978,227
2021/8/1 09:00,160,57,567,3765,"4,497",1832,2976,241
2021/8/1 10:00,161,59,579,3788,"4,504",1839,2983,244
2021/8/1 11:00,162,59,611,3791,"4,506",1847,2996,241
2021/8/1 12:00,163,60,627,3785,"4,506",1842,3019,240
2021/8/1 13:00,164,60,606,3782,"4,512",1843,3008,239
2021/8/1 14:00,167,60,645,3819,"4,512",1838,3008,241
2021/8/1 15:00,165,60,604,3824,"4,519",1841,3010,240
2021/8/1 16:00,164,59,594,3820,"4,523",1843,3002,233
2021/8/1 17:00,163,56,632,3813,"4,520",1839,3008,227
2021/8/1 18:00,160,54,578,3790,"4,512",1834,3004,223
2021/8/1 19:00,163,53,555,3770,"4,509",1832,2990,219
2021/8/1 20:00,161,53,539,3762,"4,492",1822,2957,212
2021/8/1 21:00,155,53,532,3774,"4,489",1820,2949,211
2021/8/1 22:00,154,53,480,3765,"4,488",1821,2943,208
2021/8/1 23:00,153,52,469,3757,"4,482",1817,2937,206
2021/8/2 00:00,172,60,505,3757,"4,476",1813,2930,222
2021/8/2 01:00,172,59,499,3744,"4,469",1813,2927,221
2021/8/2 02:00,171,60,502,3724,"4,464",1808,2923,220
2021/8/2 03:00,170,58,499,3708,"4,467",1807,2922,221
2021/8/2 04:00,172,59,500,3697,"4,469",1806,2922,223
2021/8/2 05:00,176,61,542,3685,"4,465",1797,2917,264
2021/8/2 06:00,238,82,770,3687,"4,475",1793,2916,782
2021/8/2 07:00,526,566,1552,3697,"4,486",1814,2948,1258
2021/8/2 08:00,762,758,1905,3726,"4,491",1826,2978,1434
2021/8/2 09:00,852,887,1881,3765,"4,497",1832,2976,1439
2021/8/2 10:00,895,888,1859,3788,"4,504",1839,2983,1419
2021/8/2 11:00,917,911,1879,3791,"4,506",1847,2996,1406
2021/8/2 12:00,843,893,1858,3785,"4,506",1842,3019,1364
2021/8/2 13:00,864,926,1898,3782,"4,512",1843,3008,1363
2021/8/2 14:00,864,942,1867,3819,"4,512",1838,3008,1340
2021/8/2 15:00,863,907,1848,3824,"4,519",1841,3010,1326
2021/8/2 16:00,832,793,1824,3820,"4,523",1843,3002,1284
2021/8/2 17:00,810,498,1772,3813,"4,520",1839,3008,931
2021/8/2 18:00,709,214,1147,3790,"4,512",1834,3004,573
2021/8/2 19:00,633,184,920,3770,"4,509",1832,2990,350
2021/8/2 20:00,537,70,815,3762,"4,492",1822,2957,284
2021/8/2 21:00,418,63,717,3774,"4,489",1820,2949,251
2021/8/2 22:00,314,64,617,3765,"4,488",1821,2943,238
2021/8/2 23:00,239,61,544,3757,"4,482",1817,2937,229
2021/8/3 00:00,177,60,505,3757,"4,476",1813,2930,222
2021/8/3 01:00,175,59,499,3744,"4,469",1813,2927,221
2021/8/3 02:00,172,60,502,3724,"4,464",1808,2923,220
2021/8/3 03:00,171,58,499,3708,"4,467",1807,2922,221
2021/8/3 04:00,174,59,500,3697,"4,469",1806,2922,223
2021/8/3 05:00,179,61,542,3685,"4,465",1797,2917,264
2021/8/3 06:00,236,82,770,3687,"4,475",1793,2916,782
2021/8/3 07:00,509,566,1552,3697,"4,486",1814,2948,1258
2021/8/3 08:00,752,758,1905,3726,"4,491",1826,2978,1434
2021/8/3 09:00,808,887,1881,3765,"4,497",1832,2976,1439
2021/8/3 10:00,841,888,1859,3788,"4,504",1839,2983,1419
2021/8/3 11:00,867,911,1879,3791,"4,506",1847,2996,1406
2021/8/3 12:00,798,893,1858,3785,"4,506",1842,3019,1364
2021/8/3 13:00,819,926,1898,3782,"4,512",1843,3008,1363
2021/8/3 14:00,810,942,1867,3819,"4,512",1838,3008,1340
2021/8/3 15:00,807,907,1848,3824,"4,519",1841,3010,1326
2021/8/3 16:00,791,793,1824,3820,"4,523",1843,3002,1284
2021/8/3 17:00,773,498,1772,3813,"4,520",1839,3008,931
2021/8/3 18:00,686,214,1147,3790,"4,512",1834,3004,573
2021/8/3 19:00,613,184,920,3770,"4,509",1832,2990,350
2021/8/3 20:00,523,70,815,3762,"4,492",1822,2957,284
2021/8/3 21:00,409,63,717,3774,"4,489",1820,2949,251
2021/8/3 22:00,306,64,617,3765,"4,488",1821,2943,238
2021/8/3 23:00,227,61,544,3757,"4,482",1817,2937,229
2021/8/4 00:00,177,60,505,3757,"4,476",1813,2930,222
2021/8/4 01:00,175,59,499,3744,"4,469",1813,2927,221
2021/8/4 02:00,172,60,502,3724,"4,464",1808,2923,220
2021/8/4 03:00,171,58,499,3708,"4,467",1807,2922,221
2021/8/4 04:00,174,59,500,3697,"4,469",1806,2922,223
2021/8/4 05:00,179,61,542,3685,"4,465",1797,2917,264
2021/8/4 06:00,236,82,770,3687,"4,475",1793,2916,782
2021/8/4 07:00,509,566,1552,3697,"4,486",1814,2948,1258
2021/8/4 08:00,752,758,1905,3726,"4,491",1826,2978,1434
2021/8/4 09:00,808,887,1881,3765,"4,497",1832,2976,1439
2021/8/4 10:00,841,888,1859,3788,"4,504",1839,2983,1419
2021/8/4 11:00,867,911,1879,3791,"4,506",1847,2996,1406
2021/8/4 12:00,798,893,1858,3785,"4,506",1842,3019,1364
2021/8/4 13:00,819,926,1898,3782,"4,512",1843,3008,1363
2021/8/4 14:00,810,942,1867,3819,"4,512",1838,3008,1340
2021/8/4 15:00,807,907,1848,3824,"4,519",1841,3010,1326
2021/8/4 16:00,791,793,1824,3820,"4,523",1843,3002,1284
2021/8/4 17:00,773,498,1772,3813,"4,520",1839,3008,931
2021/8/4 18:00,686,214,1147,3790,"4,512",1834,3004,573
2021/8/4 19:00,613,184,920,3770,"4,509",1832,2990,350
2021/8/4 20:00,523,70,815,3762,"4,492",1822,2957,284
2021/8/4 21:00,409,63,717,3774,"4,489",1820,2949,251
2021/8/4 22:00,306,64,617,3765,"4,488",1821,2943,238
2021/8/4 23:00,227,61,544,3757,"4,482",1817,2937,229
2021/8/5 00:00,177,60,505,3757,"4,476",1813,2930,222
2021/8/5 01:00,175,59,499,3744,"4,469",1813,2927,221
2021/8/5 02:00,172,60,502,3724,"4,464",1808,2923,220
2021/8/5 03:00,171,58,499,3708,"4,467",1807,2922,221
2021/8/5 04:00,174,59,500,3697,"4,469",1806,2922,223
2021/8/5 05:00,179,61,542,3685,"4,465",1797,2917,264
2021/8/5 06:00,236,82,770,3687,"4,475",1793,2916,782
2021/8/5 07:00,509,566,1552,3697,"4,486",1814,2948,1258
2021/8/5 08:00,752,758,1905,3726,"4,491",1826,2978,1434
2021/8/5 09:00,808,887,1881,3765,"4,497",1832,2976,1439
2021/8/5 10:00,841,888,1859,3788,"4,504",1839,2983,1419
2021/8/5 11:00,867,911,1879,3791,"4,506",1847,2996,1406
2021/8/5 12:00,798,893,1858,3785,"4,506",1842,3019,1364
2021/8/5 13:00,819,926,1898,3782,"4,512",1843,3008,1363
2021/8/5 14:00,810,942,1867,3819,"4,512",1838,3008,1340
2021/8/5 15:00,807,907,1848,3824,"4,519",1841,3010,1326
2021/8/5 16:00,791,793,1824,3820,"4,523",1843,3002,1284
2021/8/5 17:00,773,498,1772,3813,"4,520",1839,3008,931
2021/8/5 18:00,686,214,1147,3790,"4,512",1834,3004,573
2021/8/5 19:00,613,184,920,3770,"4,509",1832,2990,350
2021/8/5 20:00,523,70,815,3762,"4,492",1822,2957,284
2021/8/5 21:00,409,63,717,3774,"4,489",1820,2949,251
2021/8/5 22:00,306,64,617,3765,"4,488",1821,2943,238
2021/8/5 23:00,227,61,544,3757,"4,482",1817,2937,229
2021/8/6 00:00,166,60,505,3757,"4,476",1813,2930,222
2021/8/6 01:00,164,59,499,3744,"4,469",1813,2927,221
2021/8/6 02:00,165,60,502,3724,"4,464",1808,2923,220
2021/8/6 03:00,164,58,499,3708,"4,467",1807,2922,221
2021/8/6 04:00,164,59,500,3697,"4,469",1806,2922,223
2021/8/6 05:00,167,61,542,3685,"4,465",1797,2917,264
2021/8/6 06:00,201,82,770,3687,"4,475",1793,2916,782
2021/8/6 07:00,480,566,1552,3697,"4,486",1814,2948,1258
2021/8/6 08:00,687,758,1905,3726,"4,491",1826,2978,1434
2021/8/6 09:00,752,887,1881,3765,"4,497",1832,2976,1439
2021/8/6 10:00,772,888,1859,3788,"4,504",1839,2983,1419
2021/8/6 11:00,795,911,1879,3791,"4,506",1847,2996,1406
2021/8/6 12:00,723,893,1858,3785,"4,506",1842,3019,1364
2021/8/6 13:00,746,926,1898,3782,"4,512",1843,3008,1363
2021/8/6 14:00,751,942,1867,3819,"4,512",1838,3008,1340
2021/8/6 15:00,743,907,1848,3824,"4,519",1841,3010,1326
2021/8/6 16:00,725,793,1824,3820,"4,523",1843,3002,1284
2021/8/6 17:00,708,498,1772,3813,"4,520",1839,3008,931
2021/8/6 18:00,624,214,1147,3790,"4,512",1834,3004,573
2021/8/6 19:00,567,184,920,3770,"4,509",1832,2990,350
2021/8/6 20:00,476,70,815,3762,"4,492",1822,2957,284
2021/8/6 21:00,378,63,717,3774,"4,489",1820,2949,251
2021/8/6 22:00,271,64,617,3765,"4,488",1821,2943,238
2021/8/6 23:00,202,61,544,3757,"4,482",1817,2937,229
2021/8/7 00:00,154,53,436,3757,"4,476",1813,2930,204
2021/8/7 01:00,152,51,430,3744,"4,469",1813,2927,203
2021/8/7 02:00,152,52,433,3724,"4,464",1808,2923,202
2021/8/7 03:00,152,51,432,3708,"4,467",1807,2922,201
2021/8/7 04:00,152,51,433,3697,"4,469",1806,2922,201
2021/8/7 05:00,154,51,444,3685,"4,465",1797,2917,203
2021/8/7 06:00,152,50,454,3687,"4,475",1793,2916,209
2021/8/7 07:00,153,53,536,3697,"4,486",1814,2948,211
2021/8/7 08:00,156,55,585,3726,"4,491",1826,2978,227
2021/8/7 09:00,160,57,567,3765,"4,497",1832,2976,241
2021/8/7 10:00,161,59,579,3788,"4,504",1839,2983,244
2021/8/7 11:00,162,59,611,3791,"4,506",1847,2996,241
2021/8/7 12:00,163,60,627,3785,"4,506",1842,3019,240
2021/8/7 13:00,164,60,606,3782,"4,512",1843,3008,239
2021/8/7 14:00,167,60,645,3819,"4,512",1838,3008,241
2021/8/7 15:00,165,60,604,3824,"4,519",1841,3010,240
2021/8/7 16:00,164,59,594,3820,"4,523",1843,3002,233
2021/8/7 17:00,163,56,632,3813,"4,520",1839,3008,227
2021/8/7 18:00,160,54,578,3790,"4,512",1834,3004,223
2021/8/7 19:00,163,53,555,3770,"4,509",1832,2990,219
2021/8/7 20:00,161,53,539,3762,"4,492",1822,2957,212
2021/8/7 21:00,155,53,532,3774,"4,489",1820,2949,211
2021/8/7 22:00,154,53,480,3765,"4,488",1821,2943,208
2021/8/7 23:00,153,52,469,3757,"4,482",1817,2937,206
2021/8/8 00:00,154,53,436,3757,"4,476",1813,2930,204
2021/8/8 01:00,152,51,430,3744,"4,469",1813,2927,203
2021/8/8 02:00,152,52,433,3724,"4,464",1808,2923,202
2021/8/8 03:00,152,51,432,3708,"4,467",1807,2922,201
2021/8/8 04:00,152,51,433,3697,"4,469",1806,2922,201
2021/8/8 05:00,154,51,444,3685,"4,465",1797,2917,203
2021/8/8 06:00,152,50,454,3687,"4,475",1793,2916,209
2021/8/8 07:00,153,53,536,3697,"4,486",1814,2948,211
2021/8/8 08:00,156,55,585,3726,"4,491",1826,2978,227
2021/8/8 09:00,160,57,567,3765,"4,497",1832,2976,241
2021/8/8 10:00,161,59,579,3788,"4,504",1839,2983,244
2021/8/8 11:00,162,59,611,3791,"4,506",1847,2996,241
2021/8/8 12:00,163,60,627,3785,"4,506",1842,3019,240
2021/8/8 13:00,164,60,606,3782,"4,512",1843,3008,239
2021/8/8 14:00,167,60,645,3819,"4,512",1838,3008,241
2021/8/8 15:00,165,60,604,3824,"4,519",1841,3010,240
2021/8/8 16:00,164,59,594,3820,"4,523",1843,3002,233
2021/8/8 17:00,163,56,632,3813,"4,520",1839,3008,227
2021/8/8 18:00,160,54,578,3790,"4,512",1834,3004,223
2021/8/8 19:00,163,53,555,3770,"4,509",1832,2990,219
2021/8/8 20:00,161,53,539,3762,"4,492",1822,2957,212
2021/8/8 21:00,155,53,532,3774,"4,489",1820,2949,211
2021/8/8 22:00,154,53,480,3765,"4,488",1821,2943,208
2021/8/8 23:00,153,52,469,3757,"4,482",1817,2937,206
2021/8/9 00:00,172,60,505,3757,"4,476",1813,2982,222
2021/8/9 01:00,172,59,499,3744,"4,469",1813,2980,221
2021/8/9 02:00,171,60,502,3724,"4,464",1808,2978,220
2021/8/9 03:00,170,58,499,3708,"4,467",1807,2973,221
2021/8/9 04:00,172,59,500,3697,"4,469",1806,2966,223
2021/8/9 05:00,176,61,542,3685,"4,465",1797,2963,264
2021/8/9 06:00,238,82,770,3687,"4,475",1793,2960,782
2021/8/9 07:00,526,566,1552,3697,"4,486",1814,2994,1258
2021/8/9 08:00,762,758,1905,3726,"4,491",1826,3043,1434
2021/8/9 09:00,852,887,1881,3765,"4,497",1832,3051,1439
2021/8/9 10:00,895,888,1859,3788,"4,504",1839,3062,1419
2021/8/9 11:00,917,911,1879,3791,"4,506",1847,3075,1406
2021/8/9 12:00,843,893,1858,3785,"4,506",1842,3091,1364
2021/8/9 13:00,864,926,1898,3782,"4,512",1843,3081,1363
2021/8/9 14:00,864,942,1867,3819,"4,512",1838,3081,1340
2021/8/9 15:00,863,907,1848,3824,"4,519",1841,3077,1326
2021/8/9 16:00,832,793,1824,3820,"4,523",1843,3071,1284
2021/8/9 17:00,810,498,1772,3813,"4,520",1839,3078,931
2021/8/9 18:00,709,214,1147,3790,"4,512",1834,3058,573
2021/8/9 19:00,633,184,920,3770,"4,509",1832,3038,350
2021/8/9 20:00,537,70,815,3762,"4,492",1822,3010,284
2021/8/9 21:00,418,63,717,3774,"4,489",1820,3001,251
2021/8/9 22:00,314,64,617,3765,"4,488",1821,2993,238
2021/8/9 23:00,239,61,544,3757,"4,482",1817,2987,229
2021/8/10 00:00,177,60,505,3757,"4,476",1813,2982,222
2021/8/10 01:00,175,59,499,3744,"4,469",1813,2980,221
2021/8/10 02:00,172,60,502,3724,"4,464",1808,2978,220
2021/8/10 03:00,171,58,499,3708,"4,467",1807,2973,221
2021/8/10 04:00,174,59,500,3697,"4,469",1806,2966,223
2021/8/10 05:00,179,61,542,3685,"4,465",1797,2963,264
2021/8/10 06:00,236,82,770,3687,"4,475",1793,2960,782
2021/8/10 07:00,509,566,1552,3697,"4,486",1814,2994,1258
2021/8/10 08:00,752,758,1905,3726,"4,491",1826,3043,1434
2021/8/10 09:00,808,887,1881,3765,"4,497",1832,3051,1439
2021/8/10 10:00,841,888,1859,3788,"4,504",1839,3062,1419
2021/8/10 11:00,867,911,1879,3791,"4,506",1847,3075,1406
2021/8/10 12:00,798,893,1858,3785,"4,506",1842,3091,1364
2021/8/10 13:00,819,926,1898,3782,"4,512",1843,3081,1363
2021/8/10 14:00,810,942,1867,3819,"4,512",1838,3081,1340
2021/8/10 15:00,807,907,1848,3824,"4,519",1841,3077,1326
2021/8/10 16:00,791,793,1824,3820,"4,523",1843,3071,1284
2021/8/10 17:00,773,498,1772,3813,"4,520",1839,3078,931
2021/8/10 18:00,686,214,1147,3790,"4,512",1834,3058,573
2021/8/10 19:00,613,184,920,3770,"4,509",1832,3038,350
2021/8/10 20:00,523,70,815,3762,"4,492",1822,3010,284
2021/8/10 21:00,409,63,717,3774,"4,489",1820,3001,251
2021/8/10 22:00,306,64,617,3765,"4,488",1821,2993,238
2021/8/10 23:00,227,61,544,3757,"4,482",1817,2987,229
2021/8/11 00:00,177,60,505,3757,"4,476",1813,2982,222
2021/8/11 01:00,175,59,499,3744,"4,469",1813,2980,221
2021/8/11 02:00,172,60,502,3724,"4,464",1808,2978,220
2021/8/11 03:00,171,58,499,3708,"4,467",1807,2973,221
2021/8/11 04:00,174,59,500,3697,"4,469",1806,2966,223
2021/8/11 05:00,179,61,542,3685,"4,465",1797,2963,264
2021/8/11 06:00,236,82,770,3687,"4,475",1793,2960,782
2021/8/11 07:00,509,566,1552,3697,"4,486",1814,2994,1258
2021/8/11 08:00,752,758,1905,3726,"4,491",1826,3043,1434
2021/8/11 09:00,808,887,1881,3765,"4,497",1832,3051,1439
2021/8/11 10:00,841,888,1859,3788,"4,504",1839,3062,1419
2021/8/11 11:00,867,911,1879,3791,"4,506",1847,3075,1406
2021/8/11 12:00,798,893,1858,3785,"4,506",1842,3091,1364
2021/8/11 13:00,819,926,1898,3782,"4,512",1843,3081,1363
2021/8/11 14:00,810,942,1867,3819,"4,512",1838,3081,1340
2021/8/11 15:00,807,907,1848,3824,"4,519",1841,3077,1326
2021/8/11 16:00,791,793,1824,3820,"4,523",1843,3071,1284
2021/8/11 17:00,773,498,1772,3813,"4,520",1839,3078,931
2021/8/11 18:00,686,214,1147,3790,"4,512",1834,3058,573
2021/8/11 19:00,613,184,920,3770,"4,509",1832,3038,350
2021/8/11 20:00,523,70,815,3762,"4,492",1822,3010,284
2021/8/11 21:00,409,63,717,3774,"4,489",1820,3001,251
2021/8/11 22:00,306,64,617,3765,"4,488",1821,2993,238
2021/8/11 23:00,227,61,544,3757,"4,482",1817,2987,229
2021/8/12 00:00,177,60,505,3757,"4,476",1813,2982,222
2021/8/12 01:00,175,59,499,3744,"4,469",1813,2980,221
2021/8/12 02:00,172,60,502,3724,"4,464",1808,2978,220
2021/8/12 03:00,171,58,499,3708,"4,467",1807,2973,221
2021/8/12 04:00,174,59,500,3697,"4,469",1806,2966,223
2021/8/12 05:00,179,61,542,3685,"4,465",1797,2963,264
2021/8/12 06:00,236,82,770,3687,"4,475",1793,2960,782
2021/8/12 07:00,509,566,1552,3697,"4,486",1814,2994,1258
2021/8/12 08:00,752,758,1905,3726,"4,491",1826,3043,1434
2021/8/12 09:00,808,887,1881,3765,"4,497",1832,3051,1439
2021/8/12 10:00,841,888,1859,3788,"4,504",1839,3062,1419
2021/8/12 11:00,867,911,1879,3791,"4,506",1847,3075,1406
2021/8/12 12:00,798,893,1858,3785,"4,506",1842,3091,1364
2021/8/12 13:00,819,926,1898,3782,"4,512",1843,3081,1363
2021/8/12 14:00,810,942,1867,3819,"4,512",1838,3081,1340
2021/8/12 15:00,807,907,1848,3824,"4,519",1841,3077,1326
2021/8/12 16:00,791,793,1824,3820,"4,523",1843,3071,1284
2021/8/12 17:00,773,498,1772,3813,"4,520",1839,3078,931
2021/8/12 18:00,686,214,1147,3790,"4,512",1834,3058,573
2021/8/12 19:00,613,184,920,3770,"4,509",1832,3038,350
2021/8/12 20:00,523,70,815,3762,"4,492",1822,3010,284
2021/8/12 21:00,409,63,717,3774,"4,489",1820,3001,251
2021/8/12 22:00,306,64,617,3765,"4,488",1821,2993,238
2021/8/12 23:00,227,61,544,3757,"4,482",1817,2987,229
2021/8/13 00:00,177,60,505,3757,"4,476",1813,2982,222
2021/8/13 01:00,175,59,499,3744,"4,469",1813,2980,221
2021/8/13 02:00,172,60,502,3724,"4,464",1808,2978,220
2021/8/13 03:00,171,58,499,3708,"4,467",1807,2973,221
2021/8/13 04:00,174,59,500,3697,"4,469",1806,2966,223
2021/8/13 05:00,179,61,542,3685,"4,465",1797,2963,264
2021/8/13 06:00,236,82,770,3687,"4,475",1793,2960,782
2021/8/13 07:00,509,566,1552,3697,"4,486",1814,2994,1258
2021/8/13 08:00,752,758,1905,3726,"4,491",1826,3043,1434
2021/8/13 09:00,808,887,1881,3765,"4,497",1832,3051,1439
2021/8/13 10:00,841,888,1859,3788,"4,504",1839,3062,1419
2021/8/13 11:00,867,911,1879,3791,"4,506",1847,3075,1406
2021/8/13 12:00,798,893,1858,3785,"4,506",1842,3091,1364
2021/8/13 13:00,819,926,1898,3782,"4,512",1843,3081,1363
2021/8/13 14:00,810,942,1867,3819,"4,512",1838,3081,1340
2021/8/13 15:00,807,907,1848,3824,"4,519",1841,3077,1326
2021/8/13 16:00,791,793,1824,3820,"4,523",1843,3071,1284
2021/8/13 17:00,773,498,1772,3813,"4,520",1839,3078,931
2021/8/13 18:00,686,214,1147,3790,"4,512",1834,3058,573
2021/8/13 19:00,613,184,920,3770,"4,509",1832,3038,350
2021/8/13 20:00,523,70,815,3762,"4,492",1822,3010,284
2021/8/13 21:00,409,63,717,3774,"4,489",1820,3001,251
2021/8/13 22:00,306,64,617,3765,"4,488",1821,2993,238
2021/8/13 23:00,227,61,544,3757,"4,482",1817,2987,229
2021/8/14 00:00,154,53,436,3757,"4,476",1813,2930,204
2021/8/14 01:00,152,51,430,3744,"4,469",1813,2927,203
2021/8/14 02:00,152,52,433,3724,"4,464",1808,2923,202
2021/8/14 03:00,152,51,432,3708,"4,467",1807,2922,201
2021/8/14 04:00,152,51,433,3697,"4,469",1806,2922,201
2021/8/14 05:00,154,51,444,3685,"4,465",1797,2917,203
2021/8/14 06:00,152,50,454,3687,"4,475",1793,2916,209
2021/8/14 07:00,153,53,536,3697,"4,486",1814,2948,211
2021/8/14 08:00,156,55,585,3726,"4,491",1826,2978,227
2021/8/14 09:00,160,57,567,3765,"4,497",1832,2976,241
2021/8/14 10:00,161,59,579,3788,"4,504",1839,2983,244
2021/8/14 11:00,162,59,611,3791,"4,506",1847,2996,241
2021/8/14 12:00,163,60,627,3785,"4,506",1842,3019,240
2021/8/14 13:00,164,60,606,3782,"4,512",1843,3008,239
2021/8/14 14:00,167,60,645,3819,"4,512",1838,3008,241
2021/8/14 15:00,165,60,604,3824,"4,519",1841,3010,240
2021/8/14 16:00,164,59,594,3820,"4,523",1843,3002,233
2021/8/14 17:00,163,56,632,3813,"4,520",1839,3008,227
2021/8/14 18:00,160,54,578,3790,"4,512",1834,3004,223
2021/8/14 19:00,163,53,555,3770,"4,509",1832,2990,219
2021/8/14 20:00,161,53,539,3762,"4,492",1822,2957,212
2021/8/14 21:00,155,53,532,3774,"4,489",1820,2949,211
2021/8/14 22:00,154,53,480,3765,"4,488",1821,2943,208
2021/8/14 23:00,153,52,469,3757,"4,482",1817,2937,206
2021/8/15 00:00,163,53,436,3757,"4,476",1813,2930,204
2021/8/15 01:00,161,51,430,3744,"4,469",1813,2927,203
2021/8/15 02:00,162,52,433,3724,"4,464",1808,2923,202
2021/8/15 03:00,162,51,432,3708,"4,467",1807,2922,201
